1,1,7,3,21,27,23,2,4,22,24,65.83333333,,,,,,
2,1,9,6,21,29,26,5,8,25,28,67.36666667,,,,,,
3,1,10,17,21,30,37,11,4,31,28,68.33333333,,,,,,
4,1,7,6,21,30,23,12,8,32,24,65,,,,,,
5,1,10,3,33,29,37,2,8,25,24,67.9,,,,,,
6,1,9,17,33,27,37,5,4,22,28,63.93333333,,,,,,
7,1,7,3,33,29,26,11,4,32,28,67.13333333,,,,,,
8,1,9,3,33,30,23,12,8,31,28,66.56666667,,,,,,
9,1,7,6,34,27,26,2,8,31,28,67.16666667,,,,,,
10,1,10,17,34,29,23,5,4,32,24,66.36666667,,,,,,
11,1,9,6,34,30,26,11,4,22,24,66.53333333,,,,,,
12,1,10,17,34,27,26,12,4,25,24,68.23333333,,,,,,
13,1,9,17,36,30,37,2,8,32,24,66.96666667,,,,,,
14,1,7,3,36,29,37,5,4,31,24,68.83333333,,,,,,
15,1,10,6,36,27,23,11,8,25,28,68.1,,,,,,
16,1,10,3,36,29,26,12,8,22,28,65.03333333,,,,,,
17,13,7,17,21,29,23,2,8,25,28,67.56666667,,,,,,
18,13,10,6,21,27,37,5,8,22,24,65.9,,,,,,
19,13,9,3,21,27,26,11,8,32,24,65.86666667,,,,,,
20,13,7,17,21,27,37,12,4,31,28,68,,,,,,
21,13,9,6,33,29,23,2,4,22,24,65.4,,,,,,
22,13,7,3,33,30,26,5,4,25,28,66.6,,,,,,
23,13,10,6,33,29,26,11,8,31,24,67.66666667,,,,,,
24,13,10,17,33,30,23,12,4,32,28,66.9,,,,,,
25,13,7,3,34,30,37,2,4,32,28,67.23333333,,,,,,
26,13,9,17,34,30,23,5,8,31,24,66.7,,,,,,
27,13,7,6,34,29,37,11,4,25,24,67.96666667,,,,,,
28,13,7,3,34,29,23,12,8,22,28,65.16666667,,,,,,
29,13,10,3,36,27,23,2,4,31,24,68,,,,,,
30,13,9,6,36,29,37,5,4,32,28,67,,,,,,
31,13,7,17,36,30,26,11,8,22,24,67.66666667,,,,,,
32,13,9,6,36,27,37,12,4,25,24,68.5,,,,,,
33,14,9,6,21,30,26,2,4,31,28,67.26666667,,,,,,
34,14,7,17,21,27,23,5,8,32,28,66.1,,,,,,
35,14,10,3,21,30,23,11,4,22,24,66.5,,,,,,
36,14,10,3,21,29,37,12,8,25,28,66.46666667,,,,,,
37,14,10,6,33,27,37,2,8,32,24,65.46666667,,,,,,
38,14,10,17,33,29,26,5,8,31,24,68.76666667,,,,,,
