214,16,7,17,33,27,37,5,8,25,24,68.16666667,,,,,,
215,16,9,3,33,30,37,5,8,31,28,67.6,,,,,,
216,16,10,17,33,30,23,5,8,32,24,67.56666667,,,,,,
217,16,7,3,33,27,23,11,4,22,28,65.7,,,,,,
218,16,9,6,33,27,26,11,4,25,28,68.86666667,,,,,,
219,16,10,17,33,29,26,11,4,31,28,69.13333333,,,,,,
220,16,7,17,33,29,37,11,8,32,28,66.53333333,,,,,,
221,16,9,3,33,30,26,12,8,22,28,67.86666667,,,,,,
222,16,10,17,33,30,26,12,4,25,24,66.5,,,,,,
223,16,7,3,33,29,37,12,4,31,24,68.86666667,,,,,,
224,16,9,17,33,27,37,12,4,32,24,66.3,,,,,,
225,16,10,3,34,30,23,2,4,22,24,66.66666667,,,,,,
226,16,7,6,34,27,37,2,8,25,24,67.9,,,,,,
227,16,9,17,34,29,23,2,8,31,28,67.53333333,,,,,,
228,16,10,6,34,29,23,2,4,32,28,67.16666667,,,,,,
229,16,7,17,34,30,26,5,8,22,28,67.1,,,,,,
230,16,9,3,34,27,23,5,4,25,24,69.33333333,,,,,,
231,16,10,6,34,29,26,5,4,31,24,70.23333333,,,,,,
232,16,7,3,34,29,37,5,8,32,28,67.06666667,,,,,,
233,16,9,6,34,30,23,11,8,22,24,65.66666667,,,,,,
234,16,10,17,34,30,37,11,4,25,28,66.76666667,,,,,,
235,16,7,3,34,30,23,11,4,31,24,67.83333333,,,,,,
236,16,9,17,34,30,26,11,4,32,24,67.63333333,,,,,,
237,16,10,6,34,27,37,12,8,22,28,64.06666667,,,,,,
238,16,7,3,34,30,26,12,4,25,28,65.3,,,,,,
239,16,9,17,34,27,37,12,4,31,24,68.3,,,,,,
240,16,10,3,34,27,23,12,4,32,28,65.66666667,,,,,,
241,16,7,6,36,29,37,2,8,22,24,66.56666667,,,,,,
242,16,9,6,36,30,26,2,4,25,28,69.13333333,,,,,,
243,16,10,17,36,27,23,2,8,31,28,68.63333333,,,,,,
244,16,7,17,36,27,26,2,8,32,24,67.16666667,,,,,,
245,16,9,17,36,30,37,5,4,22,24,68.03333333,,,,,,
246,16,10,3,36,29,23,5,4,25,24,70.13333333,,,,,,
247,16,7,6,36,27,26,5,4,31,28,68.46666667,,,,,,
248,16,9,3,36,27,23,5,8,32,24,67.7,,,,,,
249,16,10,6,36,29,26,11,8,22,28,67.13333333,,,,,,
250,16,7,3,36,30,23,11,8,25,28,69.23333333,,,,,,
251,16,9,3,36,29,37,11,4,31,24,68.76666667,,,,,,
252,16,10,3,36,27,37,11,4,32,28,67.86666667,,,,,,
253,16,7,6,36,29,23,12,4,22,24,66.63333333,,,,,,
254,16,9,17,36,29,26,12,8,25,28,67.56666667,,,,,,
255,16,10,3,36,30,26,12,4,31,24,67.96666667,,,,,,
256,16,10,6,36,30,37,12,4,32,28,68.33333333,,,,,,
257,16,10,17,21,30,26,2,8,32,28,68.2,,,,,,
258,1,9,3,34,29,23,12,8,32,28,64.76666667,,,,,,
259,14,7,6,34,29,23,12,4,25,28,68.33333333,,,,,,
260,13,7,3,33,29,26,2,8,22,28,65.86666667,,,,,,
261,16,10,3,36,27,37,2,8,22,28,66.66666667,,,,,,
262,14,7,3,36,27,37,5,8,22,24,65.86666667,,,,,,
263,13,9,3,21,29,23,11,8,22,24,65.43333333,,,,,,
264,16,9,3,21,30,23,12,8,22,28,66.73333333,,,,,,
265,13,10,3,21,29,26,2,4,25,24,67.16666667,,,,,,
266,16,10,3,33,27,26,5,4,25,28,70.3,,,,,,
267,1,9,3,33,29,37,12,8,25,24,67.63333333,,,,,,
268,13,9,3,34,30,26,2,8,31,28,65.56666667,,,,,,
269,1,9,3,36,27,23,2,8,31,24,67.96666667,,,,,,
270,14,7,3,21,29,23,5,8,31,24,67.83333333,,,,,,
271,16,9,3,33,27,37,11,8,31,24,69.03333333,,,,,,
272,14,7,3,33,30,23,5,8,32,24,67.1,,,,,,
273,16,10,3,33,29,23,12,4,32,24,66.63333333,,,,,,
274,13,7,3,36,27,26,12,4,32,28,65.56666667,,,,,,
275,13,10,6,21,27,37,5,4,22,28,66.53333333,,,,,,
276,16,7,6,33,29,26,11,4,22,24,67.56666667,,,,,,
277,16,9,6,33,30,37,12,4,22,24,67.46666667,,,,,,
278,14,10,6,33,27,26,2,4,25,24,68.7,,,,,,
279,13,9,6,36,30,23,5,8,25,24,67.83333333,,,,,,
280,13,10,6,21,29,23,11,8,25,24,68.36666667,,,,,,
281,13,7,6,21,29,26,2,8,31,28,66.86666667,,,,,,
282,13,9,6,33,29,26,5,8,31,28,67.4,,,,,,
283,13,10,6,36,30,37,11,8,31,24,68.46666667,,,,,,
284,14,9,6,33,27,23,12,4,31,28,67.76666667,,,,,,
285,13,10,6,33,30,37,2,4,32,24,67.93333333,,,,,,
286,13,7,6,34,29,23,12,4,32,28,66.43333333,,,,,,
287,13,10,17,21,27,23,2,4,22,28,65.73333333,,,,,,
288,13,9,17,33,29,26,5,8,22,28,65.23333333,,,,,,
289,16,7,17,36,27,37,11,8,22,28,65.83333333,,,,,,
290,14,7,17,34,30,23,2,4,25,24,67.36666667,,,,,,
291,16,9,17,36,27,37,2,8,25,28,68.66666667,,,,,,
292,16,7,17,21,29,37,5,8,25,28,67.5,,,,,,
293,1,9,17,33,29,37,11,8,25,28,67.43333333,,,,,,
294,1,10,17,36,27,26,11,4,25,28,68.9,,,,,,
295,1,7,17,33,30,26,2,4,31,28,66.36666667,,,,,,
296,13,7,17,34,30,23,5,8,31,24,66.56666667,,,,,,
297,14,10,17,36,30,26,5,8,31,24,68.96666667,,,,,,
298,16,10,17,21,29,23,11,8,31,24,67.9,,,,,,
299,14,10,17,21,27,26,5,4,32,24,67.36666667,,,,,,
300,13,9,6,21,30,37,11,8,32,24,67.1,,,,,,
301,16,7,6,33,29,23,2,8,32,28,66.2,,,,,,
302,14,7,17,36,29,23,11,8,32,24,66.36666667,,,,,,
303,14,10,3,33,27,23,2,4,32,24,65.9,,,,,,
304,1,7,6,34,30,23,11,4,32,24,65.73333333,,,,,,
305,16,10,17,21,27,37,12,8,25,24,68.7,,,,,,
306,14,9,17,21,27,37,11,8,25,24,67.46666667,,,,,,
307,14,7,3,34,29,37,2,8,31,24,67.6,,,,,,
308,16,9,6,34,29,26,5,8,22,28,65.2,,,,,,
309,1,9,17,34,30,23,12,4,22,24,65.53333333,,,,,,
310,1,7,6,34,29,23,11,8,25,28,66.96666667,,,,,,
311,16,7,3,36,27,23,5,8,22,28,66.66666667,,,,,,
312,14,7,3,33,27,37,5,4,25,24,69.1,,,,,,
313,13,7,6,21,27,26,12,8,31,24,67.93333333,,,,,,
314,1,10,6,33,30,23,5,8,22,24,66.1,,,,,,
315,13,7,3,34,30,26,11,8,22,24,66.7,,,,,,
316,13,7,6,33,30,26,12,8,25,28,65.96666667,,,,,,
317,14,7,3,34,27,37,2,4,22,24,65.1,,,,,,
318,13,7,3,36,27,37,12,8,22,28,65.46666667,,,,,,
319,1,7,6,34,27,26,12,4,25,28,67.7,,,,,,
320,13,7,17,34,27,23,12,8,31,24,67.96666667,,,,,,
321,14,7,3,36,29,26,12,8,22,24,66.6,,,,,,
322,16,9,6,34,29,23,11,4,25,24,68.73333333,,,,,,
323,13,9,17,36,29,37,5,8,25,28,67.8,,,,,,
324,13,9,17,36,29,26,2,4,31,24,68.06666667,,,,,,
325,14,7,6,33,29,37,2,4,32,24,67,,,,,,
326,16,7,17,36,29,26,12,8,32,28,66.53333333,,,,,,
327,14,7,3,33,30,26,5,8,22,24,67,,,,,,
328,1,7,6,21,30,37,11,4,25,24,68.36666667,,,,,,
329,13,10,17,34,30,23,12,4,25,24,66.83333333,,,,,,
330,14,10,6,21,30,26,2,8,32,24,67.23333333,,,,,,
331,14,7,17,33,27,26,11,8,32,24,65.63333333,,,,,,
332,16,10,17,34,27,26,11,8,31,28,68.33333333,,,,,,
333,16,9,17,36,27,23,12,4,25,28,68.43333333,,,,,,
334,13,10,6,21,29,37,5,4,31,24,69.26666667,,,,,,
335,16,9,17,33,29,23,5,4,22,24,65.83333333,,,,,,
336,14,9,6,34,29,37,11,4,31,28,67.26666667,,,,,,
337,16,10,6,34,29,37,12,4,31,28,68.16666667,,,,,,
338,14,7,6,36,30,23,2,8,32,28,66.76666667,,,,,,
339,1,10,3,36,30,37,5,4,31,28,68.2,,,,,,
340,16,7,17,33,30,37,11,4,25,24,66.46666667,,,,,,
341,14,10,6,34,30,37,12,4,22,28,66.16666667,,,,,,
342,1,7,6,33,27,37,5,8,22,28,63.03333333,,,,,,
343,1,7,6,21,29,37,2,8,22,24,65.16666667,,,,,,
344,13,7,6,34,29,23,5,8,25,24,67.8,,,,,,
345,1,10,3,36,29,23,12,8,32,28,64.93333333,,,,,,
346,1,7,17,21,29,26,5,8,31,28,66.9,,,,,,
347,13,7,6,21,27,37,12,8,31,28,67.7,,,,,,
348,1,10,6,33,30,37,5,8,32,24,69.36666667,,,,,,
349,14,7,6,21,30,23,11,4,22,24,67.03333333,,,,,,
350,16,10,3,33,27,23,11,4,32,24,66.86666667,,,,,,
351,1,9,3,21,30,26,11,8,22,28,66.9,,,,,,
352,13,10,3,34,29,26,12,4,22,24,64.7,,,,,,
353,1,10,6,36,29,26,5,4,25,28,69.43333333,,,,,,
354,13,7,6,33,30,26,11,4,25,24,66.36666667,,,,,,
355,1,7,3,33,30,26,2,4,32,28,67.26666667,,,,,,
356,16,7,6,33,30,26,5,8,32,28,67.56666667,,,,,,
357,16,7,3,21,29,37,2,4,31,24,67.96666667,,,,,,
358,14,10,6,36,30,26,12,4,31,28,67.66666667,,,,,,
359,14,10,17,34,30,26,11,8,32,28,66.9,,,,,,
360,16,9,6,33,29,23,2,8,25,28,68.13333333,,,,,,
361,1,9,3,36,27,23,11,8,25,28,68.06666667,,,,,,
362,1,7,3,36,29,37,5,8,22,24,66.6,,,,,,
363,1,10,6,34,30,37,12,4,31,28,66.3,,,,,,
364,1,9,3,21,27,23,5,4,31,28,68.36666667,,,,,,
365,13,9,17,34,29,23,11,4,31,24,67.6,,,,,,
366,16,10,3,34,27,26,2,8,31,24,68.83333333,,,,,,
367,14,9,6,21,29,37,5,4,32,28,66.7,,,,,,
368,13,10,17,33,29,37,11,8,25,24,67.86666667,,,,,,
,,,,,,,,,,,,Max,Min ,Range ,Average ,SD,Coeff. Var. 
,,,,,,,,,,,,70.33333333,63.03333333,7.3,67.09375,1.264858624,0.018852108
