1,2,1,3,22,21,23,62.16666667,,,,,,
2,2,1,6,22,21,26,61.9,,,,,,
3,2,1,17,22,21,37,61.9,,,,,,
4,2,1,3,24,21,26,61.3,,,,,,
5,2,1,6,24,21,23,62.76666667,,,,,,
6,2,1,17,24,21,37,62.33333333,,,,,,
7,2,1,3,25,21,37,65.83333333,,,,,,
8,2,1,6,25,21,23,62.7,,,,,,
9,2,1,17,25,21,26,65.9,,,,,,
10,2,1,3,28,21,23,62.56666667,,,,,,
11,2,1,6,28,21,37,62.36666667,,,,,,
12,2,1,17,28,21,26,62.33333333,,,,,,
13,2,1,3,31,21,23,62.53333333,,,,,,
14,2,1,6,31,21,26,65.26666667,,,,,,
15,2,1,17,31,21,37,65.26666667,,,,,,
16,2,1,3,32,21,23,62.23333333,,,,,,
17,2,1,6,32,21,26,63.43333333,,,,,,
18,2,1,17,32,21,37,63.43333333,,,,,,
19,4,1,3,22,21,26,62.16666667,,,,,,
20,4,1,6,22,21,23,59.26666667,,,,,,
21,4,1,17,22,21,37,61.33333333,,,,,,
22,4,1,3,24,21,23,63.6,,,,,,
23,4,1,6,24,21,26,61.06666667,,,,,,
24,4,1,17,24,21,23,60.5,,,,,,
25,4,1,3,25,21,37,65.43333333,,,,,,
26,4,1,6,25,21,26,62.73333333,,,,,,
27,4,1,17,25,21,23,61.26666667,,,,,,
28,4,1,3,28,21,37,62.06666667,,,,,,
29,4,1,6,28,21,26,60.4,,,,,,
30,4,1,17,28,21,23,60.1,,,,,,
31,4,1,3,31,21,37,65.1,,,,,,
32,4,1,6,31,21,37,62.5,,,,,,
33,4,1,17,31,21,26,62.5,,,,,,
34,4,1,3,32,21,26,63.36666667,,,,,,
35,4,1,6,32,21,23,60.56666667,,,,,,
36,4,1,17,32,21,37,61.4,,,,,,
37,5,1,3,22,21,37,62.23333333,,,,,,
38,5,1,6,22,21,23,62.6,,,,,,
39,5,1,17,22,21,26,62.6,,,,,,
40,5,1,3,24,21,23,62.46666667,,,,,,
41,5,1,6,24,21,37,62.16666667,,,,,,
42,5,1,17,24,21,26,62.16666667,,,,,,
43,5,1,3,25,21,26,65.7,,,,,,
44,5,1,6,25,21,37,66.26666667,,,,,,
45,5,1,17,25,21,23,62.83333333,,,,,,
46,5,1,3,28,21,26,61.06666667,,,,,,
47,5,1,6,28,21,23,63.36666667,,,,,,
48,5,1,17,28,21,37,61.96666667,,,,,,
49,5,1,3,31,21,26,65.56666667,,,,,,
50,5,1,6,31,21,23,62.5,,,,,,
51,5,1,17,31,21,37,66,,,,,,
52,5,1,3,32,21,37,62.7,,,,,,
53,5,1,6,32,21,26,63.16666667,,,,,,
54,5,1,17,32,21,23,62.9,,,,,,
55,8,1,3,22,21,23,62.26666667,,,,,,
56,8,1,6,22,21,37,59.56666667,,,,,,
57,8,1,17,22,21,26,59.56666667,,,,,,
58,8,1,3,24,21,37,62.46666667,,,,,,
59,8,1,6,24,21,23,59.7,,,,,,
60,8,1,17,24,21,26,59.83333333,,,,,,
