1,4,13,24,33,7,10,27,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.7,,,,,,
2,4,13,24,33,7,10,29,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.66666667,,,,,,
3,4,13,24,33,9,10,27,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.76666667,,,,,,
4,4,13,24,33,9,10,29,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.63333333,,,,,,
5,4,13,24,34,7,10,27,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.83333333,,,,,,
6,4,13,24,34,7,10,29,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.56666667,,,,,,
7,4,13,24,34,9,10,27,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.66666667,,,,,,
8,4,13,24,34,9,10,29,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.36666667,,,,,,
9,4,13,28,33,7,10,27,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.83333333,,,,,,
10,4,13,28,33,7,10,29,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.7,,,,,,
11,4,13,28,33,9,10,27,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.7,,,,,,
12,4,13,28,33,9,10,29,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.56666667,,,,,,
13,4,13,28,34,7,10,27,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.66666667,,,,,,
14,4,13,28,34,7,10,29,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.3,,,,,,
15,4,13,28,34,9,10,27,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.46666667,,,,,,
16,4,13,28,34,9,10,29,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.23333333,,,,,,
17,4,14,24,33,7,10,27,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.66666667,,,,,,
18,4,14,24,33,7,10,29,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.56666667,,,,,,
19,4,14,24,33,9,10,27,30,3,6,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.63333333,,,,,,
20,4,14,24,33,9,10,29,30,3,17,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.53333333,,,,,,
21,4,14,24,34,7,10,27,30,3,6,23,26,5,11,25,31,1,16,21,36,2,12,22,32,71.86666667,,,,,,
22,4,14,24,34,7,10,29,30,3,17,23,37,5,11,25,31,1,16,21,36,2,12,22,32,71.43333333,,,,,,
